TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
530.6297,69.877815,10.650118,34.801105,0.08609242,76.91914,1.2378149,0.15786375,15.666245,70.098595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648.28406,32.34407,6.6061664,6.3141994,0.11843391,50.041847,0.36615196,3.367209,16.608192,53.77371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719.81665,122.11628,11.072806,9.877584,0.30397755,38.97689,2.1168106,1.3022115,13.633343,36.762783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444.10434,61.6801,12.276812,122.74151,0.032142106,45.574337,0.36594096,1.7840699,16.447702,25.959778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698.3456,205.28784,7.0806894,283.2531,0.24110226,52.729202,0.33250538,1.8084377,7.488271,19.443674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
496.98312,87.422134,12.063196,348.5259,0.05336569,68.00572,0.5377985,3.5999987,22.662636,37.65171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
472.13828,107.075005,13.039413,101.0351,0.30631074,47.44791,0.560297,1.960925,9.143976,82.69346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
578.98944,141.86212,4.5542803,252.30228,0.20616719,46.299404,0.437596,3.0473833,6.72137,87.011024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
661.57526,234.90285,7.944862,234.03676,0.31815863,43.56274,0.4626917,-0.3471465,18.785536,91.61314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427.8498,75.93955,8.955077,191.92195,0.07815184,50.88713,0.7414919,2.2490025,7.0926137,52.036148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
674.01196,51.441864,11.088709,300.0111,0.3286848,57.343033,0.94042975,1.2612612,25.35734,89.74075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553.2436,208.39644,6.175225,128.3334,0.25532883,40.69678,0.5670035,0.45739555,14.823706,14.56288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716.3966,32.99724,3.8827612,4.937002,0.046934318,67.75039,0.6694602,-0.22550343,23.716425,60.414036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535.03625,157.74707,12.420077,102.93782,0.13140304,67.38654,0.6858189,0.32664835,10.804235,42.765408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
706.5919,59.03205,9.111085,65.24429,0.20380656,39.767273,0.6441088,-0.3071258,11.456036,59.733425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
679.97906,70.22638,11.092126,204.27005,0.14142203,38.318054,2.7605844,3.0264683,18.467499,71.275925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.7028,33.55481,12.620321,-82.0949,0.28414786,39.386375,0.34839764,1.9345816,9.713033,18.535437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677.95624,28.078941,7.553481,329.2914,0.21817923,47.01658,0.7720443,0.207554,12.176571,17.019678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466.76453,54.043663,7.8522086,134.60864,0.18419832,70.76913,0.6272305,1.6106505,6.617748,88.65827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704.2654,28.561417,11.317323,32.461155,0.111847594,64.84697,1.2337104,-0.3364346,12.85098,58.53352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
662.32385,42.19377,10.45184,-29.891779,0.15534759,58.171707,1.4925132,2.9764333,23.716097,82.54367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489.64993,33.104187,12.30942,182.3319,0.2901039,44.744015,0.43069437,1.5502112,18.272682,70.11821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647.5209,171.52643,10.932079,-12.867197,0.20286715,41.454456,0.33624032,4.1202297,23.605988,56.759464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605.37366,81.12717,10.303559,-39.688656,0.23405746,39.25054,0.4199212,1.3108895,21.801977,53.917767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
533.2655,37.557076,8.159734,466.40286,0.25203913,63.77487,0.5728104,4.1563296,14.66496,93.041756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
626.77167,72.004364,5.2315726,374.49792,0.060039733,48.13919,0.86020076,2.4332771,22.987665,18.290287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
533.79675,26.768417,8.056005,-36.68359,0.17485803,66.11227,0.73984504,1.0124859,11.343082,62.60173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
714.79034,26.826431,2.7949684,213.60005,0.2959654,39.744156,1.2336587,0.45320427,6.8482585,79.619385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
491.00116,138.54567,6.573101,366.47244,0.17388062,65.86001,2.797481,1.8907592,20.30928,83.3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457.89822,176.62775,5.5374575,169.35414,0.09866604,69.194466,0.33401003,4.540108,11.334486,74.96058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
620.051,211.9582,12.40837,-72.375786,0.22762834,39.12421,0.48949245,-0.31959343,7.4384685,32.99728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
560.1939,59.349915,6.961486,120.782,0.04919635,54.139374,0.58402765,2.7865512,12.494953,57.509975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714.60065,26.866676,11.286641,268.6399,0.18231821,69.61116,0.5799241,1.5485473,8.168653,16.71178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
536.14417,215.38832,8.407152,237.17705,0.11307812,58.766247,0.3327532,2.5547297,6.076773,51.126926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468.72845,60.333527,10.185615,399.91888,0.31327263,56.078545,0.49186447,0.61765754,13.813831,40.678318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
436.26886,62.99791,3.984831,241.54236,0.2486183,43.630436,0.39372113,3.2148206,19.729807,64.27375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441.97784,104.41355,11.905691,153.73747,0.32770094,44.48047,1.0277663,0.6056024,24.751009,50.946426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557.4973,183.49889,9.735817,8.695593,0.2819583,58.96727,0.51817,1.605812,22.667225,84.18084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629.12445,50.789207,7.633117,124.27981,0.24034035,48.269104,1.2681537,-0.11152672,14.928532,4.023037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
579.2281,48.926155,5.9579725,289.2597,0.15725017,59.308937,0.97707635,-0.015491953,11.390755,37.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
644.4918,39.656006,8.735696,380.20258,0.30221647,42.011154,0.92081,-0.36189318,19.02457,55.56007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612.81,156.07195,8.894611,303.26358,0.050741334,43.33928,0.45272604,1.3484441,9.896817,32.011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624.30206,107.54078,13.199029,438.94217,0.23855753,62.051617,0.36850205,1.5508535,23.273897,82.070206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
474.35117,229.19054,11.61088,103.07893,0.26009467,43.1756,0.4280075,1.5570421,20.157038,7.0592575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687.49146,140.31073,4.6117315,309.86966,0.2573694,46.470486,2.1317334,1.0350646,19.151476,9.610317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
510.33597,124.16174,8.936983,422.4769,0.017217446,74.64553,0.4458752,3.316663,23.374119,88.14595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
442.7199,39.215714,10.906747,-44.83018,0.05091117,70.80723,1.0186344,2.5894246,20.592934,82.10972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629.91656,152.20761,7.6348085,127.44229,0.2680379,44.640743,0.39088443,2.6764848,10.234591,68.507706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
498.38638,45.10222,9.39827,304.98108,0.14140618,53.14528,0.38923135,-0.2353804,12.326682,20.645908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531.7099,113.90762,7.819938,329.50516,0.13400555,43.98849,0.7823831,0.9488894,17.808449,82.4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705.5647,59.40674,4.651272,349.30353,0.28545752,42.16439,0.52910817,0.19039501,13.122761,83.56667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
631.2757,102.43492,9.2022915,259.74594,0.046332624,69.67568,1.474955,2.9232953,22.024488,2.5878372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
498.47983,48.147423,12.866572,253.57716,0.07566089,68.57704,0.36924008,2.7018201,18.24671,24.00293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
722.0769,98.48904,6.1027727,176.81921,0.29746228,47.908188,0.36213198,-0.30354452,7.4886565,23.053661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460.53406,76.95177,7.0087633,220.26683,-0.014045741,48.63069,0.3345857,3.9324753,8.010055,57.612427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482.10938,215.75398,11.961968,244.75304,0.23762932,41.305042,0.87629414,3.7606251,12.397452,27.044817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493.76233,53.652092,11.2565775,207.82967,0.11198764,59.278164,1.1713358,0.6491575,7.2149653,56.12287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.88934,67.718056,6.4008913,62.53458,0.014499833,43.048798,0.38237265,0.9940604,7.3464637,14.792286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
673.0083,244.08434,12.570753,-49.471935,0.21754368,53.12529,0.38341525,2.3496277,17.573547,47.19915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471.7339,54.02186,12.421125,-21.227228,0.2846096,39.80632,0.3651717,3.0422502,18.270163,82.18512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689.26324,33.325974,11.545565,-61.615063,0.11367401,65.10483,0.4919949,-0.42879796,7.364033,5.5072365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.68347,79.648926,9.015895,-61.03883,0.24715795,44.06655,0.53979635,0.9497472,6.1798053,62.005867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596.4979,168.49294,9.891404,226.27028,0.1435084,44.205917,0.42096928,3.4578857,24.766365,39.75993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705.97046,35.092934,10.3720875,-38.3587,0.26452163,47.1361,2.4265175,0.6741723,13.863742,72.33803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456.23798,234.51237,8.095696,335.72003,0.12952271,64.75937,0.4453372,1.3738037,13.046913,83.82307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
604.046,270.76947,11.246731,136.92807,0.27758458,40.758068,0.37674537,1.9257491,13.85764,34.64478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
572.9433,180.53459,8.388363,206.70268,0.26800662,47.617733,0.58251095,0.038230788,6.835529,44.99553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
543.7372,102.4909,7.6433234,275.18787,0.124767125,41.928085,0.53545284,2.598933,10.484624,13.1282215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.5218,179.18839,0.64410424,43.697376,0.03307079,49.32484,0.57917976,1.2347233,8.366204,86.91293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678.0538,156.91646,7.9314656,420.87802,0.20838518,38.618767,0.41751054,0.9882598,18.410173,54.961838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596.8343,109.83168,11.310647,343.18518,0.28026098,57.63099,1.0147612,1.8691587,24.716,41.981056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
474.04028,56.518394,4.60471,162.11348,0.2818153,46.329796,0.9536425,0.1287445,20.361979,85.09919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
640.28687,113.863144,11.738238,85.48296,0.05925775,51.76964,1.2247216,2.598561,24.54536,13.880928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
506.3301,155.48451,6.8813434,203.34267,0.2617606,52.71733,1.0089135,1.6368531,20.00481,30.98178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643.53845,27.562515,13.270659,-65.53736,0.29573593,42.112057,0.34239152,2.3749812,6.032518,6.5214252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616.7782,72.03142,7.793201,431.3826,0.13391635,55.072407,0.35259083,0.7182355,13.422533,43.6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679.0267,41.001793,9.941299,206.30661,0.29893312,58.039257,0.5300586,0.03235365,16.31782,31.749193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497.3122,48.177963,5.2710853,103.659325,0.20660755,47.71051,0.35779932,1.2219871,7.457928,80.94186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497.3727,126.91075,13.307838,247.01491,0.30412453,49.359108,1.3951777,1.323347,24.321028,30.270994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
522.7403,122.278,11.614514,317.7765,0.32845086,52.16266,1.4011453,2.144797,25.91193,63.383133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
708.7256,154.45592,10.865295,22.923101,0.1712673,41.088932,0.3555912,0.88171196,8.673168,16.49953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.11005,82.49273,11.464582,149.26149,0.08366645,55.68097,0.49700847,3.1924703,17.493504,84.408104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594.80536,139.168,3.6268675,73.604866,-0.012701045,53.85521,0.4525062,3.824714,9.288195,82.78818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496.82446,110.20058,9.425694,412.89536,-0.023628559,67.56913,0.3894079,3.9220603,6.810579,27.291689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665.35864,129.47478,13.293316,403.11014,0.2977448,45.304962,0.37710336,3.7603962,9.636806,48.02045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
406.56982,165.9976,5.884604,335.9433,0.26370215,55.134945,0.83888423,3.0503502,7.5542874,91.61211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
416.66345,176.47966,11.5568695,173.14793,0.17117327,41.087635,0.46537545,4.0410457,19.975014,51.60817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686.12646,122.73378,11.4299345,375.1596,0.15701985,51.26411,0.34660676,1.333529,19.035383,23.38108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591.0732,28.455605,1.1037209,172.86368,0.2866571,48.215263,0.94559336,3.1114671,22.001133,79.98327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717.4565,73.19524,1.7789028,246.11302,0.19120009,50.519135,0.3808414,2.0624263,18.567457,85.93508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
459.63052,91.25053,4.7103696,62.392803,0.13359694,42.159,0.51537704,-0.12402081,7.9284997,74.879364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
444.35046,83.33382,11.686403,395.14807,0.28077844,43.76765,0.5241475,1.8134409,23.569344,80.48868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.84106,69.26884,1.536402,28.798605,0.00478131,52.19248,0.60700035,2.825235,8.521954,7.9254246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
543.56586,109.55707,7.148587,-22.17605,0.32706708,39.839504,0.36885574,2.1347425,7.8688073,65.02631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668.685,87.56421,11.137856,36.358585,0.24604283,46.64493,0.62398493,0.26552558,24.613167,61.79925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721.2331,66.56731,8.136134,30.598944,0.007138674,77.24679,0.54936445,2.2804093,14.147856,74.40886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708.6488,116.23877,10.649346,195.45694,0.278687,64.097305,0.39338818,0.9285644,10.968479,26.365303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
542.1541,68.782166,6.5968986,131.86943,0.17572019,56.413433,0.38131967,2.4012334,6.022802,71.72164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
597.25934,57.49488,9.617118,196.65761,0.25375754,55.45018,0.6239499,3.4812834,22.649837,68.22059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702.46564,57.905357,10.640634,-4.3610477,0.31654882,38.602566,0.66552293,0.050678145,18.5017,35.89347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589.15533,53.23786,2.9766374,169.09438,0.3003629,65.39987,0.43225625,3.2564876,20.061611,88.694954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
688.2419,24.82299,7.730527,54.73142,0.19448557,47.6802,0.9816101,2.5382261,12.62935,52.39884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480.8942,28.618492,9.490565,310.62936,0.21809366,39.944103,0.36496976,2.9945896,10.26128,47.46982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581.3782,60.55847,9.132488,76.24821,0.31724167,59.735615,0.7111949,1.3876175,23.18144,43.100838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660.2855,81.66766,6.5951877,168.13632,0.020608757,42.528492,0.4500251,3.2082942,15.180105,82.38308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577.23737,73.826164,5.5098476,285.53888,-0.007107015,49.309822,0.373809,1.5243595,6.8081126,59.923183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
573.69696,225.9143,12.184189,14.054068,0.061706204,47.267475,0.3505192,2.9290705,17.104942,21.934084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669.9723,185.93878,11.0326805,447.49854,0.23766893,51.41714,0.35120538,3.2021163,23.652351,71.48538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643.8818,214.67117,6.312748,-13.607477,0.23364477,55.378418,1.1322712,3.0356143,12.157145,6.676876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
671.653,147.40648,12.5409,364.27518,0.31137905,47.50573,0.42621604,3.7663934,13.424865,23.674337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
469.74356,121.39379,12.024931,299.08963,0.29448158,38.970394,1.182056,2.7295413,6.711063,48.36535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673.5046,42.939476,11.68764,163.87175,0.20914859,44.68714,0.5891764,3.5044866,9.698201,32.727966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591.8672,89.004524,10.770686,308.143,0.07282974,69.47416,0.36872104,0.3204353,15.987838,52.147617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657.6201,36.749153,3.954215,173.97748,-0.009229104,60.334415,0.34272328,1.6669486,7.323873,47.878242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
663.2276,147.5618,4.3107753,300.45392,0.14470041,38.53632,0.44892588,0.1959249,7.2191415,69.11764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
446.2141,173.03793,8.4659815,338.76025,0.13265043,49.377327,1.6585932,2.5368686,22.685812,48.69245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686.81415,95.71765,13.365154,114.406876,0.3032361,41.643192,0.40211895,3.514324,11.398323,57.4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518.3105,36.855255,8.391606,155.7978,0.06854183,45.517365,0.42702702,2.803707,9.151795,75.09058,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
527.5351,48.29827,10.869972,85.174385,0.2620869,55.299675,0.36248294,0.82450926,12.926944,73.099396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610.1225,38.908348,10.107138,139.1511,0.016880486,56.714626,0.7197615,2.4693122,17.724283,24.911741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
722.12366,24.883842,10.594876,-93.27944,0.23664398,58.502094,0.67710245,-0.4203565,12.560988,50.336926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466.32193,117.08556,9.994764,424.6487,0.18548699,74.76966,0.43671957,0.84268224,6.538693,14.694969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450.45084,169.78247,5.7848763,174.7812,0.321237,49.107033,0.393572,2.7874968,14.297905,92.063515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655.443,148.71849,9.9765415,95.52688,0.29569155,39.54445,1.0298675,3.1071231,12.241535,80.25047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
521.141,202.3237,12.244739,295.22067,0.22410205,54.064743,0.48929694,2.3620677,9.320832,43.702152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619.90717,63.66346,12.634678,341.24634,0.24122006,48.834404,0.4347357,0.44336796,24.125288,56.579437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433.5371,59.127686,10.330555,52.68865,0.04314718,59.372856,0.33417824,2.7656689,13.667787,28.063232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
542.5339,161.81458,7.135596,349.98767,0.30457494,53.639008,0.6021644,3.3006642,22.558783,71.54664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636.7918,29.318,2.296765,204.08554,0.062325705,46.995575,0.41250506,2.1422694,12.661592,7.750149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
709.88495,69.48924,7.2216387,53.45595,0.11199765,39.684383,0.38905933,1.960561,22.512012,11.514376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
643.839,55.07444,10.331573,114.97793,0.2806565,58.50005,1.5424279,3.1698031,23.27844,74.67262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585.8315,51.31414,5.7187905,156.18884,0.25447634,40.099094,2.0917425,0.20730759,14.074076,58.5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415.3659,38.700386,12.344439,405.23328,0.20017835,59.187687,0.7858106,1.4687109,6.409308,22.476482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
593.7865,133.22398,6.5784664,232.40343,0.14811015,48.00029,0.39280894,4.357649,10.710035,85.13228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695.0342,42.436646,10.340752,209.18391,0.09769568,55.07819,0.42477134,0.22346498,13.0961485,75.947716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.16132,94.7285,5.9857907,267.12677,0.27558514,74.72421,0.36239567,0.41505933,6.6466203,84.48846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648.4961,47.61135,12.443712,88.50765,0.26583627,64.53379,0.6048112,2.0614874,10.287189,32.85561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
642.34863,103.42022,5.650729,242.15848,0.3062564,42.01061,0.48224893,3.41955,7.4576964,24.789295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
612.8013,29.519287,3.9202118,178.39653,0.27430847,73.511894,0.40252665,2.0322247,8.612678,69.046036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594.2847,34.8145,4.9383216,29.828619,0.17379887,38.856476,0.54125845,3.7971916,18.356884,75.15822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
429.53006,202.88043,8.739179,75.33349,0.1628428,39.108696,0.4097847,4.1242123,20.274899,59.7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705.1416,37.249466,11.303187,-88.700066,0.28926215,48.573433,1.2030321,1.525687,6.0767045,24.286047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656.80505,27.618584,6.3409243,163.38483,-0.012998785,42.788662,0.34712067,1.4737252,8.189809,20.722427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699.13574,71.69504,11.947022,213.88051,-0.016597014,43.460453,0.37393144,1.6090789,12.0285015,9.645264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
509.81448,42.630745,7.9756565,93.62788,0.21774755,66.67146,0.47908452,2.9311056,7.316568,50.1269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554.52563,186.11482,7.766843,-1.2966709,0.20009711,43.828106,0.64859176,2.1868787,16.117807,54.448208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575.5184,120.23341,10.109725,86.72026,0.28565925,43.944,0.56496537,1.2799187,7.3765626,32.618397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
646.3927,50.871696,11.892395,348.89905,0.13849759,42.24696,0.3358188,2.1470628,9.856705,33.572937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452.42987,38.778168,9.525111,351.62048,0.0426581,71.15747,0.34601036,4.4957924,15.516867,68.31948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.4244,65.5906,6.16539,-9.589258,0.013657545,43.244015,0.76634586,0.07841564,9.132279,39.430817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
611.22754,213.314,11.219517,145.06902,0.24778436,59.505924,0.5803523,-0.46527958,8.347921,49.00455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632.32214,85.32672,12.615104,451.77863,0.20080185,52.039654,0.3504372,2.3028572,23.279932,82.246056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
683.6126,48.769897,8.846649,-45.973675,-0.012276943,64.76504,0.47928563,3.260571,10.930355,67.020096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541.19965,96.71061,5.3769264,45.56914,0.044975754,40.71238,1.3538071,-0.27873492,10.374486,9.915606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681.34283,99.77622,12.347367,-50.204876,0.27277204,61.46542,0.6573385,-0.06210636,20.118011,68.21957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655.90985,112.57128,8.516998,58.18729,0.09338977,54.421852,0.5218891,-0.4793334,9.464841,29.772772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
543.877,103.165695,5.158048,291.65683,0.25579143,70.648094,0.46329466,3.0343792,17.822412,85.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
